r_def,loc,mun,est,est_d,ageb,t_loc,cd_a,ent,con,upm,d_sem,n_pro_viv,v_sel,n_hog,h_mud,n_ent,per,n_ren,c_res,par_c,sex,eda,nac_dia,nac_mes,nac_anio,l_nac_c,cs_p12,cs_p13_1,cs_p13_2,cs_p14_c,cs_p15,cs_p16,cs_p17,n_hij,e_con,cs_ad_mot,cs_p20_des,cs_ad_des,cs_nr_mot,cs_p22_des,cs_nr_ori,ur,zona,salario,fac,clase1,clase2,clase3,pos_ocu,seg_soc,rama,c_ocu11c,ing7c,dur9c,emple7c,medica5c,buscar5c,rama_est1,rama_est2,dur_est,ambito1,ambito2,tue1,tue2,tue3,busqueda,d_ant_lab,d_cexp_est,dur_des,sub_o,s_clasifi,remune2c,pre_asa,tip_con,dispo,nodispo,c_inac5c,pnea_est,niv_ins,eda5c,eda7c,eda12c,eda19c,hij5c,domestico,anios_esc,hrsocup,ingocup,ing_x_hrs,tpg_p8a,tcco,cp_anoc,imssissste,ma48me1sm,p14apoyos,scian,t_tra,emp_ppal,tue_ppal,trans_ppal,mh_fil2,mh_col,sec_ins
0,1,58,30,200,0,1,1,15,40111,1510540,404,10,1,1,0,4,219,2,1,301,1,41,23,8,1977,9,1,7,4,5510,3,1,2, ,2, , , , , , ,1,2,3080,2207,1,1,1,1,1,2,6,3,6,6,3,4,2,3,4,2,6,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,4,6,11,0,3,16,48,0,0,0,0,0,1,0,0,5,1,2,2,0,3,2,2
0,1,58,30,200,0,1,1,15,40111,1510540,404,10,1,1,0,4,219,3,1,301,1,28,29,12,1990,15,1,6,2,2335,2,1,2, ,6, , , , , , ,1,2,3080,2207,1,1,1,3,2,4,8,3,6,1,1,4,3,10,4,2,3,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,8,0,3,11,40,0,0,0,0,1,4,0,0,19,1,1,1,0,1,7,8
0,1,58,30,200,0,1,1,15,40111,1510540,404,10,1,1,0,4,219,4,1,301,1,43,9,3,1976,9,1,7,4,5531,3,1,2, ,2, , , , , , ,1,2,3080,2207,1,1,1,1,1,4,1,3,7,6,3,4,3,8,5,2,6,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,4,6,11,0,3,16,54,0,0,0,0,0,1,0,0,12,1,2,2,0,3,2,2
0,1,58,30,200,0,1,1,15,40111,1510540,404,10,1,1,0,4,219,5,1,301,1,11,26,10,2007,15,1,2,5, , , ,1, , , , , , , , ,1,2,3080,2207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,58,30,200,0,1,1,15,40111,1510540,404,128,2,1,0,4,219,1,1,101,1,66,7,7,1952,9,1,2,6, , , ,2, ,4, , , , , , ,1,2,3080,2207,1,1,1,3,2,1,5,2,6,1,1,4,2,4,4,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,11,16,0,3,6,42,0,0,0,0,1,4,0,0,4,1,1,1,0,1,7,8
0,1,58,30,200,0,1,1,15,40111,1510540,404,128,2,1,0,4,219,2,1,301,2,41,7,7,1977,9,1,3,3, , , ,2,1,6, , , , , , ,1,2,3080,2207,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,2,4,6,11,2,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,58,30,200,0,1,1,15,40111,1510540,404,128,2,1,0,4,219,4,1,417,1,41,29,3,1978,9,1,3,3, , , ,2, ,1, , , , , , ,1,2,3080,2207,1,1,1,1,2,4,6,3,8,6,1,4,3,10,5,2,5,1,1,0,2,0,0,0,0,0,1,2,5,0,0,0,0,3,2,4,6,11,0,3,9,72,0,0,0,0,0,4,0,0,17,1,1,2,0,3,1,2
0,1,58,30,200,0,1,1,15,40111,1510540,404,138,4,1,0,4,219,1,1,101,1,49,25,12,1969,15,1,4,3, , , ,2, ,5, , , , , , ,1,2,3080,2207,1,1,1,3,2,3,6,3,8,1,1,4,3,5,5,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,7,12,0,3,12,70,0,0,0,0,1,4,0,0,7,1,1,1,0,1,7,8
0,1,58,30,200,0,1,1,15,40111,1510540,404,138,4,1,0,4,219,2,1,201,2,50,18,2,1969,9,1,3,3, , , ,2,2,5, , , , , , ,1,2,3080,2207,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,3,5,8,13,2,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,58,30,200,0,1,1,15,40111,1510540,404,138,4,1,0,4,219,3,1,301,2,19,21,6,1999,15,1,4,3, , , ,1,0,6, , , , , , ,1,2,3080,2207,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,1,1,6,1,7,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,58,30,200,0,1,1,15,40111,1510540,404,138,4,1,0,4,219,4,1,301,1,28,22,2,1991,9,1,4,3, , , ,2, ,6, , , , , , ,1,2,3080,2207,1,1,1,1,1,4,4,2,4,6,3,4,3,8,3,2,6,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,2,3,8,0,3,12,28,0,0,0,0,0,1,0,0,14,1,2,2,0,3,2,2
0,1,58,30,200,0,1,1,15,40111,1510540,404,119,5,1,0,4,219,1,1,101,2,70,27,1,1949,9,1,2,6, , , ,2,4,5, , , , , , ,1,2,3080,2207,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,4,6,11,17,3,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,58,30,200,0,1,1,15,40111,1510540,404,119,5,1,0,4,219,2,1,201,1,78,27,11,1940,11,1,7,4,5512,3,1,2, ,5, , , , , , ,1,2,3080,2207,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,6,11,18,0,6,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,24,40,201,0,1,1,15,40112,1502195,404,4,1,1,0,4,219,1,1,101,2,45,22,3,1974,9,1,4,3, , , ,2,2,1, , , , , , ,1,2,3080,2146,1,1,1,1,1,3,4,7,4,6,3,4,3,5,3,2,6,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,4,7,12,2,3,12,33,0,0,0,0,0,1,0,0,7,1,2,2,0,3,2,2
0,1,24,40,201,0,1,1,15,40112,1502195,404,4,1,1,0,4,219,2,1,201,1,38,16,12,1980,15,1,4,3, , , ,2, ,1, , , , , , ,1,2,3080,2146,1,1,1,1,1,4,4,7,6,6,3,4,3,8,4,2,5,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,5,10,0,3,12,40,0,0,0,0,0,1,0,0,10,1,2,2,0,3,2,1
0,1,24,40,201,0,1,1,15,40112,1502195,404,4,1,1,0,4,219,3,1,301,1,19,23,3,2000,15,1,4,3, , , ,1, ,6, , , , , , ,1,2,3080,2146,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,4,1,1,1,6,0,3,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,24,40,201,0,1,1,15,40112,1502195,404,4,1,1,0,4,219,4,1,301,2,13,9,2,2006,15,1,2,6, , , ,1,0,6, , , , , , ,1,2,3080,2146,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,5,1,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,24,40,201,0,1,1,15,40112,1502195,404,39,2,1,0,4,219,1,1,101,1,54,22,5,1964,15,1,3,3, , , ,2, ,5, , , , , , ,1,2,3080,2146,1,1,1,1,1,2,5,2,7,6,3,4,2,3,5,2,6,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,3,3,5,8,13,0,4,9,54,4730,20.37037,0,3,0,1,0,0,5,1,2,2,0,3,2,2
0,1,24,40,201,0,1,1,15,40112,1502195,404,39,2,1,0,4,219,2,1,201,2,56,4,1,1963,15,1,3,3, , , ,2,5,5, , , , , , ,1,2,3080,2146,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,3,5,9,14,3,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,24,40,201,0,1,1,15,40112,1502195,404,83,3,1,0,4,219,1,1,101,1,45,3,12,1973,9,1,4,1, , , ,2, ,1, , , , , , ,1,2,3080,2146,1,1,1,3,2,4,8,3,3,2,1,4,3,6,3,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,12,0,3,10,16,6880,100,0,0,1,4,0,0,18,1,1,1,0,1,7,8
0,1,24,40,201,0,1,1,15,40112,1502195,404,83,3,1,0,4,219,2,1,201,2,34,99,10,1984,9,1,3,3, , , ,2,4,1, , , , , , ,1,2,3080,2146,1,1,1,4,2,4,6,6,3,2,1,4,3,6,3,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,4,9,3,3,9,16,0,0,0,0,0,4,0,0,18,1,1,1,0,1,9,8
0,1,24,40,201,0,1,1,15,40112,1502195,404,157,5,1,0,4,219,1,1,101,2,76,15,5,1942,5,1,2,2, , , ,2,8,4, , , , , , ,1,2,3080,2146,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,4,6,11,18,4,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10,91,20,205,0,3,1,15,40113,1526580,404,9,1,1,0,4,219,1,1,101,1,47,30,9,1971,15,1,3,3, , , ,2, ,5, , , , , , ,1,2,3080,2592,1,1,1,3,2,1,5,2,3,1,1,4,2,4,3,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,12,0,1,9,18,4300,55.55556,0,0,0,4,0,0,4,1,1,1,0,1,7,8
0,10,91,20,205,0,3,1,15,40113,1526580,404,9,1,1,0,4,219,3,1,301,2,22,1,6,1996,15,2,0,0, , , ,2,0,6, , , , , , ,1,2,3080,2592,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1,1,2,2,7,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10,91,20,205,0,3,1,15,40113,1526580,404,9,1,1,0,4,219,4,1,301,1,22,8,4,1997,15,1,7,2,5421,3,2,1, ,6, , , , , , ,1,2,3080,2592,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,0,8,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10,91,20,205,0,3,1,15,40113,1526580,404,9,1,1,0,4,219,5,1,301,1,20,14,11,1998,15,1,3,3, , , ,2, ,6, , , , , , ,1,2,3080,2592,1,1,1,1,2,2,5,2,4,5,1,4,2,3,3,2,4,1,1,0,2,0,0,0,0,0,1,2,5,0,0,0,0,3,1,2,2,7,0,1,9,27,4300,37.03704,0,0,0,4,0,0,5,1,1,2,0,3,1,2
0,10,91,20,205,0,3,1,15,40113,1526580,404,9,1,1,0,4,219,9,1,301,2,15,3,7,2003,15,1,3,3, , , ,1,0,1, , , , , , ,1,2,3080,2592,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,1,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10,91,20,205,0,3,1,15,40113,1526580,404,33,2,1,0,4,219,4,1,101,1,24,20,7,1994,15,1,4,3, , , ,2, ,5, , , , , , ,1,2,3080,2592,1,1,1,1,2,3,6,2,4,3,1,4,3,5,3,2,4,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,4,1,2,2,7,0,3,12,30,4300,33.33333,0,0,0,4,0,0,7,1,1,1,0,1,1,8
0,10,91,20,205,0,3,1,15,40113,1526580,404,33,2,1,0,4,219,5,1,201,2,30,5,1,1989,15,1,7,4,5110,3,1,2,2,5, , , , , , ,1,2,3080,2592,1,1,3,1,1,4,2,2,1,5,3,4,3,9,1,2,4,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,4,9,2,3,16,0,6000,0,0,0,0,2,0,0,15,1,2,2,0,3,2,7
0,10,91,20,205,0,3,1,15,40113,1526580,404,33,2,1,0,4,219,6,1,301,1,6,2,1,2013,15,1,1,3, , , ,1, , , , , , , , ,1,2,3080,2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,91,20,205,0,3,1,15,40113,1526580,404,53,3,1,0,4,219,2,1,301,1,27,20,11,1991,15,1,7,2,5330,3,2,1, ,6, , , , , , ,1,2,3080,2592,1,1,1,4,2,4,5,6,6,2,1,4,3,8,4,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,8,0,3,14,42,0,0,0,0,0,4,0,0,11,1,1,1,0,1,9,8
0,10,91,20,205,0,3,1,15,40113,1526580,404,76,4,1,0,4,219,1,1,101,1,33,19,1,1986,20,1,3,3, , , ,2, ,1, , , , , , ,1,2,3080,2592,1,1,1,1,2,3,5,3,3,2,1,4,3,5,3,2,3,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,3,2,3,4,9,0,3,9,20,6450,75,0,0,0,4,0,0,7,1,1,1,0,1,1,8
0,10,91,20,205,0,3,1,15,40113,1526580,404,76,4,1,0,4,219,2,1,201,2,31,29,7,1987,15,1,4,3, , , ,2,1,1, , , , , , ,1,2,3080,2592,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,2,3,4,9,2,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10,91,20,205,0,3,1,15,40113,1526580,404,76,4,1,0,4,219,3,1,301,2,4,30,7,2014,15, , , , , , , , , , , , , , , ,1,2,3080,2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40114,1504527,504,20,1,1,0,3,219,2,1,301,2,20,5,8,1998,15,1,7,1,5341,3,2,1,0,6, , , , , , ,1,2,3080,2158,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,4,1,2,2,7,1,8,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40114,1504527,504,20,1,1,0,3,219,3,1,301,1,11,13,4,2008,15,1,2,4, , , ,1, , , , , , , , ,1,2,3080,2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40114,1504527,504,61,3,1,0,3,219,1,1,101,2,73,4,10,1945,21,1,2,6, , , ,2,10,4, , , , , , ,1,2,3080,2158,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,4,6,11,17,4,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40114,1504527,504,104,5,1,0,3,219,1,1,101,1,62,15,6,1956,15,1,5,4, ,2,1,2, ,2, , , , , , ,1,2,3080,2158,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,3,6,10,15,0,3,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40114,1504527,504,104,5,1,0,3,219,2,1,301,1,24,3,9,1994,15,1,4,9, , , ,1, ,6, , , , , , ,1,2,3080,2158,1,1,1,1,2,3,1,2,4,2,1,4,3,5,3,2,3,1,2,0,2,0,0,0,0,0,1,2,5,0,0,0,0,3,1,2,2,7,0,3,99,27,5160,44.44444,0,0,0,4,0,0,7,1,1,2,0,3,1,4
0,1,33,20,199,0,1,1,15,40115,1504571,504,19,1,1,0,3,219,2,1,101,2,34,7,3,1985,15,1,2,6, , , ,2,3,5, , , , , , ,1,2,3080,1919,1,1,4,3,2,3,6,1,1,1,1,4,3,5,1,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,9,3,3,6,0,2580,0,0,0,1,4,0,0,6,1,1,1,0,1,7,8
0,1,33,20,199,0,1,1,15,40115,1504571,504,19,1,1,0,3,219,4,1,301,2,13,21,8,2005,15,1,3,2, , , ,1,0,6, , , , , , ,1,2,3080,1919,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,5,1,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40115,1504571,504,19,1,1,0,3,219,5,1,301,1,8,2,3,2011,15,1,2,2, , , ,1, , , , , , , , ,1,2,3080,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40115,1504571,504,46,2,1,0,3,219,1,1,101,1,23,18,4,1996,21,1,4,3, , , ,2, ,1, , , , , , ,1,2,3080,1919,1,1,1,1,2,1,5,3,6,5,1,4,2,4,4,2,4,1,1,0,2,0,0,0,0,0,1,2,5,0,0,0,0,4,1,2,2,7,0,3,12,45,7310,37.77778,0,0,0,4,0,0,4,1,1,2,0,3,1,2
0,1,33,20,199,0,1,1,15,40115,1504571,504,46,2,1,0,3,219,2,1,201,2,20,26,5,1998,21,1,4,1, , , ,2,2,1, , , , , , ,1,2,3080,1919,1,1,1,1,1,4,6,2,6,3,3,4,3,7,4,2,4,1,1,0,2,0,0,0,0,0,2,1,3,0,0,0,0,3,1,2,2,7,2,3,10,40,5160,30,0,0,0,1,0,0,9,1,2,2,0,3,4,2
0,1,33,20,199,0,1,1,15,40115,1504571,504,46,2,1,0,3,219,3,1,301,1,3,30,11,2015,21, , , , , , , , , , , , , , , ,1,2,3080,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40115,1504571,504,46,2,1,0,3,219,4,1,301,1,1,27,7,2017,15, , , , , , , , , , , , , , , ,1,2,3080,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40115,1504571,504,77,3,1,0,3,219,1,1,101,1,52,8,11,1966,15,1,2,5, , , ,2, ,1, , , , , , ,1,2,3080,1919,1,1,1,3,2,4,5,1,7,2,1,4,3,6,5,2,2,3,5,0,2,0,0,0,1,2,0,0,0,0,0,0,0,1,3,5,8,13,0,3,5,56,0,0,0,2,1,4,1,0,18,2,1,1,0,1,7,8
0,1,33,20,199,0,1,1,15,40115,1504571,504,77,3,1,0,3,219,2,1,201,2,45,14,11,1973,15,1,2,4, , , ,2,3,1, , , , , , ,1,2,3080,1919,1,1,1,4,2,4,6,6,5,2,1,4,3,6,4,2,2,3,5,0,2,0,0,0,1,2,0,0,0,0,0,0,0,1,3,4,7,12,3,3,4,36,0,0,0,0,0,4,0,0,18,1,1,1,0,1,9,8
0,1,33,20,199,0,1,1,15,40115,1504571,504,77,3,1,0,3,219,3,1,301,1,26,19,8,1992,15,1,3,3, , , ,2, ,6, , , , , , ,1,2,3080,1919,1,1,1,1,1,2,6,2,4,6,2,4,2,3,3,2,6,1,1,0,2,0,0,0,0,0,1,3,2,0,0,0,0,3,2,2,3,8,0,3,9,28,5760,47.84053,0,0,0,1,0,0,5,1,2,2,0,3,2,2
0,1,33,20,199,0,1,1,15,40115,1504571,504,77,3,1,0,3,219,4,1,301,2,24,10,10,1994,15,1,3,3, , , ,2,0,6, , , , , , ,1,2,3080,1919,1,1,1,1,2,2,5,1,6,2,1,4,2,3,4,2,3,1,2,0,2,0,0,0,0,0,1,2,5,0,0,0,0,3,1,2,2,7,1,3,9,40,3010,17.5,0,2,0,4,0,0,5,2,1,2,0,3,1,4
0,1,33,20,199,0,1,1,15,40115,1504571,504,77,3,1,0,3,219,5,1,301,2,19,20,2,2000,15,1,3,3, , , ,2,0,6, , , , , , ,1,2,3080,1919,1,1,1,4,2,4,5,6,5,2,1,2,3,6,4,2,2,3,5,0,2,0,0,0,1,5,0,0,0,0,0,0,0,3,1,1,1,6,1,4,9,35,0,0,1,0,0,4,0,0,18,1,1,1,0,1,9,8
0,1,33,20,199,0,1,1,15,40115,1504571,504,104,4,1,0,3,219,1,1,101,2,27,99,99,1992,15,1,3,2, , , ,2,1,6, , , , , , ,1,2,3080,1919,1,1,1,1,2,3,8,2,7,5,1,3,3,5,5,2,5,1,1,0,2,0,0,0,0,0,1,2,5,0,0,0,0,2,2,2,3,8,2,3,8,50,4300,20,1,3,0,4,0,0,6,1,1,2,0,3,1,2
0,1,33,20,199,0,1,1,15,40115,1504571,504,104,4,1,0,3,219,2,1,301,2,10,22,9,2008,15,1,2,4, , , ,1, , , , , , , , ,1,2,3080,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40115,1504571,504,104,4,1,0,3,219,3,1,401,2,55,24,9,1963,30,1,2,2, , , ,2,5,4, , , , , , ,1,2,3080,1919,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,1,3,5,9,14,3,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,24,40,201,0,1,1,15,40116,1502204,504,18,1,1,0,3,219,1,1,101,1,57,28,1,1962,9,1,4,3, , , ,2, ,5, , , , , , ,1,2,3080,2094,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,4,3,5,9,14,0,3,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,24,40,201,0,1,1,15,40116,1502204,504,18,1,1,0,3,219,4,1,301,2,29,4,1,1990,9,1,4,3, , , ,2,1,6, , , , , , ,1,2,3080,2094,1,1,1,1,1,4,1,7,7,7,3,4,3,8,5,3,0,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,2,3,8,2,4,12,54,0,0,0,0,0,1,0,0,14,1,2,2,0,3,2,2
0,1,24,40,201,0,1,1,15,40116,1502204,504,18,1,1,0,3,219,5,1,409,1,12,9,11,2006,15,1,2,5, , , ,1, ,6, , , , , , ,1,2,3080,2094,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,0,0,0,5,0,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,24,40,201,0,1,1,15,40116,1502204,504,50,2,1,0,3,219,1,1,101,1,53,29,9,1965,9,1,7,2,5531,3,2,2, ,5, , , , , , ,1,2,3080,2094,1,1,1,1,1,1,1,7,4,6,3,4,2,4,3,2,5,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,5,8,13,0,3,14,30,0,0,0,0,0,1,0,0,4,1,2,2,0,3,2,2
0,1,24,40,201,0,1,1,15,40116,1502204,504,50,2,1,0,3,219,2,1,201,2,47,8,12,1971,9,1,4,2, , , ,2,3,5, , , , , , ,1,2,3080,2094,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,3,4,7,12,3,8,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,24,40,201,0,1,1,15,40116,1502204,504,50,2,1,0,3,219,3,1,301,1,21,28,4,1997,15,1,7,2,5341,3,2,1, ,6, , , , , , ,1,2,3080,2094,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,0,8,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,24,40,201,0,1,1,15,40116,1502204,504,50,2,1,0,3,219,4,1,401,2,77,15,4,1942,13,1,2,6, , , ,2,2,6, , , , , , ,1,2,3080,2094,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,4,6,11,18,2,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,24,40,201,0,1,1,15,40116,1502204,504,132,4,1,0,3,219,1,1,101,1,41,13,8,1977,9,1,4,3, , , ,2, ,5, , , , , , ,1,2,3080,2094,1,1,1,1,2,4,7,3,8,2,1,4,3,7,5,2,2,3,5,0,2,0,0,0,0,0,2,2,5,0,0,0,0,4,2,4,6,11,0,1,12,70,9000,29.90033,0,0,0,4,0,0,8,1,1,1,0,1,3,8
0,1,24,40,201,0,1,1,15,40116,1502204,504,132,4,1,0,3,219,3,1,301,1,19,25,9,1999,15,1,4,3, , , ,1, ,6, , , , , , ,1,2,3080,2094,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,1,1,6,0,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,24,40,201,0,1,1,15,40116,1502204,504,132,4,1,0,3,219,4,1,301,1,11,8,6,2007,15,1,2,5, , , ,1, , , , , , , , ,1,2,3080,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
